instance_id,label_gpt4o,label_wiktionary,dtw_distance
5015,kuhn-TIG-yoo-uhs,kuhn-TIG-yoo-uhs,10.4917
5016,kuhn-TIG-yʉ-uhs,kuhn-TIG-yʉ-uhs,10.1391
5017,KONTINUHNS,KONTINUHNS,10.5738
5018,kuhn-TINJUHNSEE,kuhn-TINJUHNSEE,9.7706
5019,kuhn-TIN-juhnt,kuhn-TIN-juhnt,9.8536
502,ak·-wee-ES-uhns,ak·-wee-ES-uhns,10.0547
5020,kuhn-TIN-juhnt,kuhn-TIN-juhnt,9.9045
5021,kuhn-TINYOOD,kuhn-TINYOOD,7.968
5022,kuhn-TINYOOZ,kuhn-TINYOOZ,8.8982
5023,kuhn-TINYOOZ,kuhn-TINYOOZ,8.875
5024,kuhn-TINYOOZ,kuhn-TINYOOZ,9.5303
5025,kuhn-TINYOOZ,kuhn-TINYOOZ,9.5201
5026,kuhn-TINYOOING,kuhn-TINYOOING,10.5864
5027,kahn·-ti-N(Y)OO-uh-tee,kahn·-ti-N(Y)OO-uh-tee,9.2461
5028,kuhn-TINYOOUHSLEE,kuhn-TINYOOUHSLEE,9.5278
5029,kuhn-TAWSHUHNIST,kuhn-TAWSHUHNIST,9.8504
503,a-KWEE-esnt,a-KWEE-esnt,10.9354
5030,KONTRUH,KONTRUH,9.4486
5031,KON-truh-band·,KON-truh-band·,10.2401
5032,KAHN-truh-bays·,KAHN-truh-bays·,9.6831
5033,KAHNTRAKT,KAHNTRAKT,9.1375
5034,kuhn-TRAKTID,kuhn-TRAKTID,9.7457
5035,KON-trak·-tuh,KON-trak·-tuh,11.812
5036,KAHN-trakts,KAHN-trakts,9.6305
5037,kon·-truh-DIKT,kon·-truh-DIKT,10.5323
5038,kontruh·-DIKSHUHN,kontruh·-DIKSHUHN,9.9421
5039,kontruhdi·-STINGKSHN,kontruhdi·-STINGKSHN,11.2621
504,uhk-HIGHUR,uhk-HIGHUR,10.8224
5040,kontruh·-fibyuu·-LARITEEZ,kontruh·-fibyuu·-LARITEEZ,9.6313
5041,KON-truh-nim,KON-truh-nim,9.6897
5042,kontruh-POSTOH,kontruh-POSTOH,11.0601
5043,kuhn-TRAP-shuhn,kuhn-TRAP-shuhn,8.35
5044,kuhn-TRAP-shuhn,kuhn-TRAP-shuhn,9.6875
5045,kuhn-TREREE-uhn,kuhn-TREREE-uhn,9.1422
5046,KAHNTREREE,KAHNTREREE,10.8931
5047,kon·-truh-VEEN,kon·-truh-VEEN,10.0955
5048,kahn-truh-tah,kahn-truh-tah,11.2872
5049,kuhn-TRIB-yoot,kuhn-TRIB-yoot,9.7402
505,uh-KWIGHUR,uh-KWIGHUR,7.5989
5050,kahntri·-BYOOSHUHN,kahntri·-BYOOSHUHN,9.7277
5051,kahntri·-BYOOSHUHNZ,kahntri·-BYOOSHUHNZ,12.3004
5052,kuhn-TRIGH-vuhns,kuhn-TRIGH-vuhns,11.1847
5053,kuhn-TRIGHVD,kuhn-TRIGHVD,9.1475
5054,kuhn-TROHL,kuhn-TROHL,8.2995
5055,kuhn-TROHLD,kuhn-TROHLD,8.4167
5056,kuhn-TROHLUR,kuhn-TROHLUR,9.366
5057,kuhn-TROHLING,kuhn-TROHLING,10.4641
5058,kuhn-TROHLZ,kuhn-TROHLZ,8.4617
5059,kuhn-TROHLZ,kuhn-TROHLZ,8.464
506,uh-KWIGHRD,uh-KWIGHRD,9.3443
5060,kuhn-TROHLZ,kuhn-TROHLZ,8.2563
5061,kuhn-TROHLZ,kuhn-TROHLZ,8.2544
5062,KAHNTRUH-vurseez·,KAHNTRUH-vurseez·,10.5542
5063,KAHNTRUH-vursee·,KAHNTRUH-vursee·,10.1657
5064,KONTYUUMUHSEE,KONTYUUMUHSEE,12.0301
5065,KONTYOOMUHLEE,KONTYOOMUHLEE,11.6206
5066,kuhn-TYOOZ,kuhn-TYOOZ,10.0188
5067,kuhn-TYOOZHUHN,kuhn-TYOOZHUHN,9.0458
5068,kuh-NUN-druhm,kuh-NUN-druhm,9.8473
5069,kuh-NUN-druhm,kuh-NUN-druhm,11.1154
507,uh-KWIGHUHMUHNT,uh-KWIGHUHMUHNT,11.2304
5070,-ayshuhn,-ayshuhn,10.5325
5071,KONYUUUH,KONYUUUH,12.3087
5072,KUHUUNUHS,KUHUUNUHS,8.527
5073,kahn·-vuh-LES,kahn·-vuh-LES,8.1697
5074,kuhn-VEEN,kuhn-VEEN,10.0751
5075,kuhn-VEENYUHNS,kuhn-VEENYUHNS,10.0287
5076,kuhn-VEENYUHNT,kuhn-VEENYUHNT,8.9871
5077,kuhn-VEENYUHNTLEE,kuhn-VEENYUHNTLEE,8.8942
5078,KAHN-vent,KAHN-vent,10.0783
5079,kuhn-VENSHUHNUHL,kuhn-VENSHUHNUHL,10.0891
508,-ighuhruh,-ighuhruh,8.6174
5080,-urjuhnt,-urjuhnt,10.57
5081,kuhn-VURSUHNT,kuhn-VURSUHNT,7.5581
5082,KAHN-vur-sayt·,KAHN-vur-sayt·,9.1124
5083,kahn·-vuhr-SAY-shuhn,kahn·-vuhr-SAY-shuhn,9.0925
5084,konvuh·-SAYSHUHNUHL,konvuh·-SAYSHUHNUHL,9.8405
5085,kuhn-VURZHUHN,kuhn-VURZHUHN,8.0732
5086,KAHN-vurt,KAHN-vurt,10.4536
5087,kuhn-VURTID,kuhn-VURTID,9.5236
5088,kuhn-VURTUR,kuhn-VURTUR,8.7689
5089,kuhn-VAYUHNS,kuhn-VAYUHNS,10.0835
509,a-KEE,a-KEE,11.9995
5090,kuhn-VAYUHNSING,kuhn-VAYUHNSING,10.5746
5091,kuhn-VAY-ing,kuhn-VAY-ing,9.1237
5092,kuhn-VIKTID,kuhn-VIKTID,10.7933
5093,kuhn-VIKSHUHN,kuhn-VIKSHUHN,9.0725
5094,kuhn-VINST,kuhn-VINST,8.2744
5095,kuhn-VINSING,kuhn-VINSING,10.3302
5096,kuhn-VIN-sing-lee,kuhn-VIN-sing-lee,9.1741
5097,kuhn-VIV-ee-uhl,kuhn-VIV-ee-uhl,9.6655
5098,kahnvuh·-LOOT,kahnvuh·-LOOT,8.8254
5099,KON-voy,KON-voy,9.4884
51,uh-BAYS-ur,uh-BAYS-ur,8.1745
510,uh-KWIZUHTIV,uh-KWIZUHTIV,8.8658
5100,kuhn-VULSHUHN,kuhn-VULSHUHN,11.6149
5101,KAHNWURLD,KAHNWURLD,9.01
5102,kuuk,kuuk,10.3676
5103,kuuk,kuuk,11.3128
5104,kuuk,kuuk,10.1323
5105,kuuk,kuuk,10.1298
5106,kuuk,kuuk,10.3648
5107,KUUK-buuk·,KUUK-buuk·,10.1902
5108,KUUKUHREE,KUUKUHREE,10.645
5109,KUUK-IGH-luhndz,KUUK-IGH-luhndz,9.6514
511,uh-KWITID,uh-KWITID,10.6844
5110,KUUK-IGH-luhndz,KUUK-IGH-luhndz,10.0513
5111,KOOLUHNT,KOOLUHNT,12.0664
5112,kooldown,kooldown,10.3963
5113,KOO-lur,KOO-lur,10.9272
5114,KOO-lur,KOO-lur,10.2744
5115,KOOLING-GLAHSIZ,KOOLING-GLAHSIZ,10.2031
5116,KOOLEEOH,KOOLEEOH,11.327
5117,KOOLEEOH,KOOLEEOH,9.9607
5118,KOOLNUHS,KOOLNUHS,9.302
5119,coom,coom,12.0625
512,AY-kur,AY-kur,10.0589
5120,KOOMUR,KOOMUR,9.2461
5121,kuhuu-op·-uh-RAY-shuhn,kuhuu-op·-uh-RAY-shuhn,10.6853
5122,koh-ah·-puh-RAY-shuhn,koh-ah·-puh-RAY-shuhn,8.777
5123,KOOTUR,KOOTUR,10.4978
5124,kawp,kawp,10.732
5125,kuhuu-puh-SET-ik,kuhuu-puh-SET-ik,12.1678
5126,KAHPEED,KAHPEED,9.4849
5127,KAHPEEZ,KAHPEEZ,9.7477
5128,KOH-pee-uhs,KOH-pee-uhs,9.3408
5129,KOH-pee-uhs,KOH-pee-uhs,9.0293
513,AYK(UH)RIJ,AYK(UH)RIJ,10.3905
5130,kop-on,kop-on,10.5571
5131,-on,-on,12.2457
5132,KAH-pur,KAH-pur,10.6064
5133,KOPIS,KOPIS,10.6219
5134,KO-pruh,KO-pruh,10.1599
5135,-ileeuh,-ileeuh,9.7615
5136,kawps,kawps,10.0197
5137,KAHP-tik,KAHP-tik,11.5042
5138,KOP-yuu-layt,KOP-yuu-layt,11.0377
5139,KAW-pyuh-layt,KAW-pyuh-layt,11.0544
514,AKRIMOHNEE,AKRIMOHNEE,8.9845
5140,KAHPEE,KAHPEE,9.1724
5141,KAHPEEING,KAHPEEING,9.8088
5142,KAHPEE-pahstuh·,KAHPEE-pahstuh·,10.6902
5143,KAHPEE-right·,KAHPEE-right·,8.9705
5144,KAHPEE-right·,KAHPEE-right·,9.7466
5145,KOHKUHTREE,KOHKUHTREE,9.5771
5146,koh-KET,koh-KET,10.0682
5147,ko-KEE-nuh,ko-KEE-nuh,11.4639
5148,KORUHKUHL,KORUHKUHL,10.6661
5149,KORUHL,KORUHL,12.533
515,akruh·-BATIK,akruh·-BATIK,11.4845
5150,KAWURRUHL,KAWURRUHL,10.2045
5151,kawr·-awng-GLAY,kawr·-awng-GLAY,9.8281
5152,KAWB,KAWB,11.0702
5153,KAWRBEE-step·,KAWRBEE-step·,11.3629
5154,kawrd,kawrd,10.8929
5155,KAWDIJ,KAWDIJ,11.0257
5156,KAWDAYT,KAWDAYT,11.5554
5157,KAWRD-lis,KAWRD-lis,8.4936
5158,KAWDUHBUH,KAWDUHBUH,11.7438
5159,kawrdz,kawrdz,9.2839
516,akruhuu·-sefuhluhuu·-polee·-DAKTILUHS,akruhuu·-sefuhluhuu·-polee·-DAKTILUHS,11.1131
5160,KAWRDUHROY,KAWRDUHROY,9.1657
5161,kohr,kohr,13.6987
5162,kawrk,kawrk,8.8469
5163,KAWRK-skroo,KAWRK-skroo,9.5642
5164,-awkee,-awkee,11.8557
5165,-awm,-awm,11.3989
5166,KAWNEE-uhl,KAWNEE-uhl,9.8052
5167,KWOHRNUR,KWOHRNUR,9.0521
5168,kawr-NET,kawr-NET,12.7189
5169,KAWNIT,KAWNIT,12.4303
517,akruhuu·-sefuhluhuu·-polee·-DAKTILEE,akruhuu·-sefuhluhuu·-polee·-DAKTILEE,12.5858
5170,KAWNFEELD-meet·,KAWNFEELD-meet·,11.1288
5171,KAWRN-feeld·-meet·,KAWRN-feeld·-meet·,11.005
5172,KAWN-flowuh,KAWN-flowuh,11.3205
5173,KAWRN-flow·-ur,KAWRN-flow·-ur,9.0347
5174,KAWRN-hohl·,KAWRN-hohl·,9.9319
5175,KOHRNIS,KOHRNIS,8.3491
5176,kawr-ni-shawn,kawr-ni-shawn,9.3262
5177,KAWNISH,KAWNISH,8.7125
5178,KAWRN-meel·,KAWRN-meel·,10.4378
5179,koruh·-NAHDUHUU,koruh·-NAHDUHUU,11.4098
518,a·-kroh-sigh·-uh-NOH-sis,a·-kroh-sigh·-uh-NOH-sis,8.5621
5180,KORUHN(UH)REE,KORUHN(UH)REE,11.0011
5181,kuh-ROHNUH-vighruhs·,kuh-ROHNUH-vighruhs·,9.1028
5182,KAWR-uh-nur,KAWR-uh-nur,9.9837
5183,KAWPUHRUH,KAWPUHRUH,12.783
5184,kaw·-puhr-uhl-PUN-ish-muhnt,kaw·-puhr-uhl-PUN-ish-muhnt,9.6534
5185,kawrpuh·-RAYSHUHN,kawrpuh·-RAYSHUHN,11.7595
5186,KAWPYUULUHNS,KAWPYUULUHNS,9.8286
5187,KAWPYUULUHNS,KAWPYUULUHNS,9.0432
5188,kuh-REK(T)LEE,kuh-REK(T)LEE,8.4983
5189,kor·-uh-LAY-shuhn,kor·-uh-LAY-shuhn,10.4953
519,-uhuubeeuh,-uhuubeeuh,8.2679
5190,kawruh·-SPAHND,kawruh·-SPAHND,9.6019
5191,kahruh·-SPAHND,kahruh·-SPAHND,9.6241
5192,kawr·-i-SPAHN-duhnt,kawr·-i-SPAHN-duhnt,10.2512
5193,kawruh·-SPAHNDING,kawruh·-SPAHNDING,9.3443
5194,kaw·-ruh-SPAHN-ding-lee,kaw·-ruh-SPAHN-ding-lee,8.9319
5195,kuh-RAHBUHRAYT,kuh-RAHBUHRAYT,8.6086
5196,kuh-RUHUUSIV,kuh-RUHUUSIV,10.7083
5197,KORUUGAYT,KORUUGAYT,10.2659
5198,kaw-SAHZH,kaw-SAHZH,10.6676
5199,KAWRSEUHR,KAWRSEUHR,8.4429
52,uh-BAYSUHS,uh-BAYSUHS,8.023
520,uh-KROPUHLIS,uh-KROPUHLIS,11.226
5200,KAWSLUHT,KAWSLUHT,11.6685
5201,KAWRSUHKUHN,KAWRSUHKUHN,8.549
5202,KAWR-tezh,KAWR-tezh,9.8698
5203,KAW-ti-kuhl,KAW-ti-kuhl,11.5498
5204,kuh-RUN-duhm,kuh-RUN-duhm,10.0191
5205,-et,-et,11.0878
5206,KAW-ree,KAW-ree,10.3072
5207,KORIMB,KORIMB,12.1176
5208,kori-FAY,kori-FAY,10.2775
5209,kahs,kahs,9.0995
521,uh-KROPUHLIS,uh-KROPUHLIS,8.994
5210,KOH-seekuhnt·,KOH-seekuhnt·,9.5852
5211,KOH-sighn,KOH-sighn,10.1486
5212,KUHUU-sighn,KUHUU-sighn,9.3185
5213,KOH-sighn,KOH-sighn,9.5624
5214,kahz-MET-ik,kahz-MET-ik,8.8924
5215,KOZ-mik,KOZ-mik,10.1851
5216,-oluhjist,-oluhjist,10.5751
5217,-oluhjee,-oluhjee,13.0604
5218,kahz·-muh-PAHL-i-tuhn,kahz·-muh-PAHL-i-tuhn,9.343
5219,KOSIT,KOSIT,11.4763
522,uh-kraws·-dhuh-PAHND,uh-kraws·-dhuh-PAHND,8.8428
5220,KOST,KOST,11.6537
5221,KO-stuh,KO-stuh,10.5365
5222,KOS-tuhd,KOS-tuhd,10.2001
5223,kos·-tuh-REE-kuh,kos·-tuh-REE-kuh,10.619
5224,KOST-lee,KOST-lee,7.9127
5225,KAWSTS,KAWSTS,9.4334
5226,KOHZEE,KOHZEE,9.4119
5227,kot,kot,10.8304
5228,kaht,kaht,12.1009
5229,KOH-tanjuhnt·,KOH-tanjuhnt·,10.5693
523,AK-tid,AK-tid,9.3652
5230,KAHT-kawt-murjur·,KAHT-kawt-murjur·,10.275
5231,KAHT-kaht-murjur·,KAHT-kaht-murjur·,10.7871
5232,kuhuut,kuhuut,11.3056
5233,koht·-dee-VWAHR,koht·-dee-VWAHR,8.9029
5234,KAHT-uhn,KAHT-uhn,13.1963
5235,KAHT-ntayl,KAHT-ntayl,8.5702
5236,KOTUHN-wuul,KOTUHN-wuul,10.5864
5237,KOTILEE,KOTILEE,12.8378
5238,kot·-i-LEE-duhn,kot·-i-LEE-duhn,12.6681
5239,KOWCH-gras·,KOWCH-gras·,10.6349
524,AK-tur,AK-tur,9.4754
5240,kawf,kawf,9.8728
5241,KAWFEE,KAWFEE,8.8286
5242,kuud,kuud,10.7092
5243,KOO-lom,KOO-lom,11.3313
5244,koolzduhn,koolzduhn,10.8882
5245,KUHUULTUH,KUHUULTUH,9.7259
5246,KOHLTUR,KOHLTUR,7.9625
5247,KOWNSUHLUH,KOWNSUHLUH,9.0111
5248,kownt-uh-BI-li-tee,kownt-uh-BI-li-tee,8.6316
5249,KOWNT-down·,KOWNT-down·,10.5153
525,AK-tingz,AK-tingz,8.6861
5250,KOWNTID,KOWNTID,9.2544
5251,kaũn-ti-nuhns,kaũn-ti-nuhns,10.3586
5252,KOWN-tuh,KOWN-tuh,10.4953
5253,KOWN-tur-fit·,KOWN-tur-fit·,9.6931
5254,KOWNTUH-fituh·,KOWNTUH-fituh·,10.7517
5255,KOWNTUH-luhuun·,KOWNTUH-luhuun·,11.5288
5256,KOWNTUR-pahrt·,KOWNTUR-pahrt·,9.1008
5257,KOWN-tur-plaht,KOWN-tur-plaht,10.5995
5258,KOWNTUH-poynt·,KOWNTUH-poynt·,11.3337
5259,KOWNTUH-poyz·,KOWNTUH-poyz·,10.3122
526,AKTINIGHD,AKTINIGHD,11.1803
5260,kowntuhpruh·-DUKTIV,kowntuhpruh·-DUKTIV,11.2611
5261,kowntuh·-PUBLIK,kowntuh·-PUBLIK,10.7524
5262,KOWNTUHVAYL,KOWNTUHVAYL,11.8972
5263,KOWNTIS,KOWNTIS,9.7713
5264,KOWNTLUHS,KOWNTLUHS,10.5414
5265,KUNTREEZ,KUNTREEZ,9.654
5266,KUNTREEMUHN,KUNTREEMUHN,10.3277
5267,kuntree·-MIGHL,kuntree·-MIGHL,11.7948
5268,KUN-tree-sighd·,KUN-tree-sighd·,8.4951
5269,-en,-en,9.6698
527,ak-TINEEUHM,ak-TINEEUHM,9.6832
5270,koop,koop,10.8884
5271,KOOIST,KOOIST,11.2135
5272,KUP-uhl-klohs·,KUP-uhl-klohs·,9.2802
5273,KUP(UH)LUH,KUP(UH)LUH,11.159
5274,KUPUHLZ,KUPUHLZ,9.6589
5275,KUPLING,KUPLING,12.0315
5276,KUUR-ee-uh,KUUR-ee-uh,11.086
5277,KAWRSIZ,KAWRSIZ,10.0563
5278,KAWRSWER,KAWRSWER,9.1184
5279,kawt,kawt,10.6539
528,AKTINOYD,AKTINOYD,11.1113
5280,kawt,kawt,10.637
5281,kawt,kawt,10.5893
5282,kawt,kawt,10.6164
5283,kawrt,kawrt,11.4479
5284,koht,koht,12.2759
5285,KURTEE-uhs,KURTEE-uhs,9.571
5286,KURRUHSEE,KURRUHSEE,10.1901
5287,KAWRT-hows,KAWRT-hows,9.0356
5288,KAWRTEEURZ,KAWRTEEURZ,9.4278
5289,KAWRTLEE,KAWRTLEE,11.1488
529,AK-shuhnz,AK-shuhnz,9.0449
5290,KAWTNEE,KAWTNEE,11.2629
5291,kawrts,kawrts,10.2249
5292,KAWT-ship,KAWT-ship,10.9696
5293,KAWRT-yahrd,KAWRT-yahrd,10.4319
5294,KHⱯZ-n,KHⱯZ-n,9.5794
5295,KOO-tuh,KOO-tuh,10.9702
5296,kooth,kooth,10.488
5297,kohvayluhnt-bond,kohvayluhnt-bond,9.8317
5298,KOH-VER-ee-uhns,KOH-VER-ee-uhns,9.4679
5299,KUVN-sted·,KUVN-sted·,12.5486
53,uh-BASH,uh-BASH,8.4382
530,AKTI-vayt·,AKTI-vayt·,9.563
5300,KUVUR,KUVUR,10.2793
5301,KⱯVUH,KⱯVUH,9.2027
5302,KUV-(uh)r-ij,KUV-(uh)r-ij,9.1671
5303,KUVUHD,KUVUHD,13.2147
5304,KUVUHRING,KUVUHRING,9.6932
5305,KUVUHLIT,KUVUHLIT,11.4052
5306,KUVURZ,KUVURZ,9.0836
5307,-urteks,-urteks,9.1468
5308,kuhuuvz,kuhuuvz,10.9452
5309,KUVITID,KUVITID,10.2242
531,AKTIVLEE,AKTIVLEE,9.844
5310,KUVUHTUHS,KUVUHTUHS,9.6804
5311,KUVUHTUHSNUHS,KUVUHTUHSNUHS,11.2975
5312,kaawuh·-BANGGUH,kaawuh·-BANGGUH,9.7929
5313,KOWUHD,KOWUHD,9.3987
5314,KOWURD,KOWURD,9.2069
5315,KOWURDIS,KOWURDIS,10.7167
5316,KOWUHDLEE,KOWUHDLEE,10.6189
5317,KAOOBUHRI,KAOOBUHRI,11.2491
5318,KOW-boy·,KOW-boy·,10.0106
5319,KOW-highd·,KOW-highd·,9.2716
532,ak·-tiv-SHOOTUR,ak·-tiv-SHOOTUR,9.6832
5320,-ilk,-ilk,10.7527
5321,KOH-WUR-kur,KOH-WUR-kur,9.5092
5322,KOKS-kohm,KOKS-kohm,10.1108
5323,KAHK-s(uh)n,KAHK-s(uh)n,10.6686
5324,KOY-poo,KOY-poo,11.0484
5325,-ozuh,-ozuh,11.1573
5326,-ozee,-ozee,11.2673
5327,KRAB-apuhl·,KRAB-apuhl·,10.2961
5328,-abz,-abz,10.9813
5329,krak-DOWN,krak-DOWN,10.546
533,AK-ti-vi-zuhm,AK-ti-vi-zuhm,9.7444
5330,KRAK-hed,KRAK-hed,11.6408
5331,KRAK(UH)LING,KRAK(UH)LING,11.3087
5332,KRAK(UH)LING,KRAK(UH)LING,11.7516
5333,KRAK-UP,KRAK-UP,10.3745
5334,kraft,kraft,8.3983
5335,KRAFTSMUHN,KRAFTSMUHN,10.6504
5336,KRAFTS-muhn-ship,KRAFTS-muhn-ship,9.2678
5337,KRAFTEE,KRAFTEE,10.3565
5338,krak,krak,9.6684
5339,krak,krak,11.2723
534,AK-ti-vist,AK-ti-vist,10.9911
5340,kram,kram,10.478
5341,kramp,kramp,12.0282
5342,KRAYNZ-bil,KRAYNZ-bil,9.5372
5343,-angks,-angks,8.2167
5344,krayp,krayp,9.6385
5345,KRAPEE,KRAPEE,8.3644
5346,krap-TASTIK,krap-TASTIK,11.8195
5347,KRAY-vuhn,KRAY-vuhn,11.9861
5348,KRO-fish·,KRO-fish·,9.8264
5349,krawl,krawl,9.7084
535,ak-TIV-i-tee,ak-TIV-i-tee,11.0873
5350,-awluh,-awluh,11.7273
5351,KRAY-fish·,KRAY-fish·,8.2979
5352,KRAY-fish·,KRAY-fish·,10.5942
5353,krayfuhd,krayfuhd,9.4897
5354,KRAN,KRAN,10.4757
5355,KROWN,KROWN,9.0596
5356,kreek,kreek,10.0761
5357,KREEKINGZ,KREEKINGZ,7.9643
5358,KREEKEE,KREEKEE,9.6127
5359,KREEM-sohduh·,KREEM-sohduh·,10.9145
536,aktuhn,aktuhn,9.5578
5360,kree-AYTID,kree-AYTID,7.0951
5361,kree-AYSHUHNIZUHM,kree-AYSHUHNIZUHM,9.1814
5362,kree-AYTUR,kree-AYTUR,8.6426
5363,KREECHUR,KREECHUR,9.7731
5364,KREECHURZ,KREECHURZ,8.2686
5365,KREE-duhns,KREE-duhns,9.9657
5366,-eeduhns,-eeduhns,10.446
5367,kri-DENDUHM,kri-DENDUHM,10.3597
5368,kri-DENSHUHL,kri-DENSHUHL,11.2071
5369,kred-uh-BI-li-tee,kred-uh-BI-li-tee,10.9967
537,AK-tur,AK-tur,8.9149
5370,KREDUHBUHL,KREDUHBUHL,10.1082
5371,KREDITUHBUHL,KREDITUHBUHL,10.0633
5372,kreed,kreed,10.2922
5373,-eedz,-eedz,9.7
5374,KREEKLUHT,KREEKLUHT,10.85
5375,KREEPSHOT,KREEPSHOT,10.0587
5376,KREEPEE-pahstuh·,KREEPEE-pahstuh·,11.2175
5377,kri-MAYT,kri-MAYT,11.5959
5378,krem-broo-LAY,krem-broo-LAY,11.4118
5379,krem-broo-LAY,krem-broo-LAY,9.5207
538,AK-tuh,AK-tuh,9.8978
5380,KREE-nayt,KREE-nayt,9.6903
5381,krenuh·-LAYSHUHN,krenuh·-LAYSHUHN,10.1537
5382,KREE-uhuul,KREE-uhuul,8.5348
5383,KREEOHL,KREEOHL,9.2234
5384,kree·-uhuu-ligh-ZAY-sh(uh)n,kree·-uhuu-ligh-ZAY-sh(uh)n,10.2511
5385,KREEUHLIGHZ,KREEUHLIGHZ,9.0865
5386,krayp,krayp,10.1495
5387,kri-PUS-kyuh-lur,kri-PUS-kyuh-lur,9.211
5388,KREESOL,KREESOL,10.0864
5389,KRESIT,KRESIT,10.7787
539,akt·-OWT,akt·-OWT,9.9842
5390,KREVIS,KREVIS,10.4467
5391,kroo,kroo,9.4116
5392,KRIBIJ,KRIBIJ,9.7278
5393,KRIBUHL,KRIBUHL,11.594
5394,krikuhlwuud,krikuhlwuud,11.4911
5395,krahikee,krahikee,9.8859
5396,-im,-im,10.8856
5397,krigh-MEE-uhn,krigh-MEE-uhn,9.7678
5398,KRIM-i-nuhl,KRIM-i-nuhl,9.3276
5399,KRIM-in-ol-uh-jist,KRIM-in-ol-uh-jist,9.9221
54,uh-BASH-id-lee,uh-BASH-id-lee,10.0662
540,akchoo·-ALITEE,akchoo·-ALITEE,11.1589
5400,KRINJOH-meetur·,KRINJOH-meetur·,10.5055
5401,KRINUHLIN,KRINUHLIN,10.0972
5402,KRIPUHLD,KRIPUHLD,10.2798
5403,KRIS-kros·,KRIS-kros·,10.7382
5404,krigh-TIUH-ree-uh,krigh-TIUH-ree-uh,10.571
5405,krigh-TIR-ee-uhn,krigh-TIR-ee-uhn,8.523
5406,KRIT-i-kuhl,KRIT-i-kuhl,8.3138
5407,KRIT-ik-lee,KRIT-ik-lee,11.5737
5408,KRIT-ik-lee,KRIT-ik-lee,11.5232
5409,-astuh,-astuh,9.8652
541,AKCHOO-ayt,AKCHOO-ayt,10.5324
5410,KRITISIZUHM,KRITISIZUHM,10.8841
5411,KRITISIGHZ,KRITISIGHZ,10.0347
5412,kruhuu·-AY-shuh,kruhuu·-AY-shuh,9.7278
5413,kroh·-AY-shuhn,kroh·-AY-shuhn,11.2653
5414,krok,krok,11.7309
5415,kroh-SHAY,kroh-SHAY,8.4741
5416,kroh-SHAY,kroh-SHAY,8.4956
5417,kroh-SHAY,kroh-SHAY,9.2934
5418,kroh-SHAY,kroh-SHAY,9.3048
5419,krawk,krawk,10.7791
542,AKCHɄ-ait,AKCHɄ-ait,10.7869
5420,KRAHK(UH)REE,KRAHK(UH)REE,9.4563
5421,KROKUHDIGHL,KROKUHDIGHL,10.6165
5422,KREESUHS,KREESUHS,11.1811
5423,kroftuhn,kroftuhn,9.4837
5424,KROH-kuh-nohl·,KROH-kuh-nohl·,9.141
5425,kruhuun,kruhuun,12.1861
5426,KRUHUUNEEUHN,KRUHUUNEEUHN,11.0419
5427,KROHNEE-KAPITUHLIZUHM,KROHNEE-KAPITUHLIZUHM,9.2408
5428,kruukt,kruukt,11.6496
5429,krahp,krahp,8.2243
543,akt-AP,akt-AP,9.7018
5430,krahps,krahps,10.684
5431,krahs,krahs,9.8031
5432,kros,kros,11.9994
5433,KRAHS-bahr,KRAHS-bahr,9.4543
5434,KROSBIL,KROSBIL,11.038
5435,KROSBUHUU,KROSBUHUU,10.4562
5436,KRAHS-breed·,KRAHS-breed·,11.5391
5437,krawst,krawst,8.8639
5438,KRAWSIZ,KRAWSIZ,9.5671
5439,KRAWSFIGHR,KRAWSFIGHR,10.455
544,AK-yoo-uht,AK-yoo-uht,12.0893
5440,KRAWSING,KRAWSING,9.8504
5441,KRAHS-wind,KRAHS-wind,9.595
5442,KROSWURD,KROSWURD,8.0595
5443,kroswur·-DEEZ,kroswur·-DEEZ,10.7363
5444,krahch,krahch,8.738
5445,KRAH-chi-tee,KRAH-chi-tee,9.7161
5446,KROOTAHN,KROOTAHN,9.4555
5447,kroh,kroh,10.7263
5448,KROH-bahr·,KROH-bahr·,11.7231
5449,KROWDUH,KROWDUH,11.158
545,AK-yoo-ayt,AK-yoo-ayt,10.479
5450,KROWDUR,KROWDUR,10.5764
5451,KROWDEE,KROWDEE,9.3437
5452,kroyduhn,kroyduhn,8.735
5453,kroydn·-FAYSLIFT,kroydn·-FAYSLIFT,9.3283
5454,KROOSHUHLEE,KROOSHUHLEE,10.9504
5455,KROO-si-buhl,KROO-si-buhl,10.2312
5456,KROO-si-fiks·,KROO-si-fiks·,10.7966
5457,kroosi·-FIKSHUHN,kroosi·-FIKSHUHN,12.0923
5458,kroosi·-VURBUHLIST,kroosi·-VURBUHLIST,11.7469
5459,kruk,kruk,12.8339
546,uh-KYOOITEE,uh-KYOOITEE,9.6593
5460,KROODLEE,KROODLEE,9.0722
5461,KROODUHUU,KROODUHUU,9.9247
5462,KROO(UH)LTEE,KROO(UH)LTEE,12.6151
5463,KROO-it,KROO-it,10.2811
5464,KRUMBUHL,KRUMBUHL,10.4057
5465,KRUMEE,KRUMEE,11.1829
5466,KRUNCHEE,KRUNCHEE,8.4444
5467,KROONUHUUD,KROONUHUUD,11.71
5468,KRUSHUH,KRUSHUH,10.7917
5469,krus-tayshee·-OLUHJEE,krus-tayshee·-OLUHJEE,9.9692
